OrderID,OrderDate,Region,Category,Product,CustomerID,Quantity,UnitPrice,Revenue,Cost,Profit
ORD05816,18-12-2024,South,Grocery,Soft Drink Pack,CUST0750,4,144.71,578.84,401.94,176.9
ORD05817,10-12-2024,West,Clothing,Jeans,CUST1449,7,2674.49,18721.43,16594.15,2127.28
ORD05818,31-01-2024,South,Grocery,Rice Bag,CUST1541,2,907.18,1814.36,1491.26,323.1
ORD05819,03-12-2023,West,Grocery,Spices Pack,CUST0960,3,907.78,2723.34,2375.01,348.33
ORD05820,21-08-2024,West,Grocery,Soft Drink Pack,CUST1982,4,496.73,1986.92,1744.85,242.07
ORD05821,22-05-2023,North,Home & Kitchen,Curtains,CUST0637,6,9514.28,57085.68,47108.87,9976.81
ORD05822,13-11-2023,South,Clothing,Sneakers,CUST0879,9,515.78,4642.02,3123.8,1518.22
ORD05823,11-12-2024,Central,Clothing,Formal Shirt,CUST1352,4,4511.95,18047.8,16224.55,1823.25
ORD05824,11-07-2024,South,Electronics,Laptop,CUST0087,6,45529.61,273177.66,190548.86,82628.8
ORD05825,10-06-2024,South,Home & Kitchen,LED Lamp,CUST0515,7,2383.06,16681.42,13370.35,3311.07
ORD05826,09-07-2024,South,Electronics,Tablet,CUST1004,4,30970.56,123882.24,105726.49,18155.75
ORD05827,05-02-2024,International,Electronics,Tablet,CUST1189,6,59386.75,356320.5,232515.27,123805.23
ORD05828,11-11-2024,Central,Grocery,Soft Drink Pack,CUST1247,3,1323.03,3969.09,3106.66,862.43
ORD05829,06-11-2023,Central,Home & Kitchen,Cookware Set,CUST0861,5,1971.87,9859.35,7025.3,2834.05
ORD05830,09-05-2024,West,Electronics,Smartphone,CUST1321,10,30170.32,301703.2,203132.76,98570.44
ORD05831,09-07-2024,Central,Clothing,Jacket,CUST0916,4,2606.91,10427.64,6293.41,4134.23
ORD05832,01-09-2024,West,Electronics,Smartwatch,CUST0451,7,49124.48,343871.36,296276.89,47594.47
ORD05833,19-04-2023,North,Home & Kitchen,Bedsheet,CUST1367,6,9228.7,55372.2,35480.54,19891.66
ORD05834,07-01-2024,West,Clothing,Formal Shirt,CUST1960,7,870.09,6090.63,5258.86,831.77
ORD05835,07-09-2024,South,Clothing,T-Shirt,CUST0341,6,1913.17,11479.02,8956.01,2523.01
ORD05836,25-07-2023,East,Clothing,T-Shirt,CUST1485,2,1842.97,3685.94,2898.32,787.62
ORD05837,12-02-2023,East,Grocery,Rice Bag,CUST1416,7,1992.49,13947.43,11835.73,2111.7
ORD05838,02-09-2023,International,Clothing,Sneakers,CUST1925,8,3016.52,24132.16,18167.47,5964.69
ORD05839,14-10-2023,South,Grocery,Cooking Oil,CUST1561,7,1771.68,12401.76,8770.34,3631.42
ORD05840,21-12-2023,West,Grocery,Cooking Oil,CUST1575,4,909.46,3637.84,2334.19,1303.65
ORD05841,20-04-2024,South,Electronics,Laptop,CUST0421,4,44749.77,178999.08,138030.6,40968.48
ORD05842,24-03-2023,International,Electronics,Headphones,CUST0381,5,20762.21,103811.05,79514.09,24296.96
ORD05843,20-04-2023,Central,Clothing,Jacket,CUST1641,9,4603.04,41427.36,28509.02,12918.34
ORD05844,09-07-2023,West,Home & Kitchen,LED Lamp,CUST0005,5,4987.35,24936.75,19451.09,5485.66
ORD05845,08-09-2023,South,Clothing,T-Shirt,CUST0648,2,4116.76,8233.52,6025.37,2208.15
ORD05846,24-12-2024,Central,Electronics,Headphones,CUST1028,5,19069.93,95349.65,80251.9,15097.75
ORD05847,18-10-2023,International,Clothing,Jeans,CUST1705,3,3621.22,10863.66,8341.62,2522.04
ORD05848,06-10-2024,Central,Electronics,Headphones,CUST0316,10,27283.71,272837.1,240124.91,32712.19
ORD05849,20-07-2023,West,Clothing,Formal Shirt,CUST1846,8,641.48,5131.84,3876.57,1255.27
ORD05850,22-11-2023,International,Home & Kitchen,Curtains,CUST1942,10,4599.68,45996.8,39844.66,6152.14
ORD05851,25-05-2024,International,Clothing,Formal Shirt,CUST1102,10,2975.1,29751,22496.44,7254.56
ORD05852,13-02-2024,International,Home & Kitchen,Cookware Set,CUST0531,2,2196.21,4392.42,3370.79,1021.63
ORD05853,29-08-2024,North,Home & Kitchen,Curtains,CUST1741,4,2492,9968,7077.7,2890.3
ORD05854,22-05-2024,International,Clothing,T-Shirt,CUST0355,5,2591.88,12959.4,9331.43,3627.97
ORD05855,23-08-2024,North,Home & Kitchen,Cookware Set,CUST1860,4,3953.11,15812.44,13913.85,1898.59
ORD05856,13-03-2023,Central,Home & Kitchen,Cookware Set,CUST1057,5,4854.81,24274.05,16190.42,8083.63
ORD05857,04-09-2023,North,Electronics,Headphones,CUST0662,10,30345.48,303454.8,193129.96,110324.84
ORD05858,02-10-2024,Central,Electronics,Laptop,CUST1729,4,12704.18,50816.72,43146.61,7670.11
ORD05859,24-12-2024,North,Home & Kitchen,Mixer Grinder,CUST1163,3,2466.99,7400.97,5721.49,1679.48
ORD05860,30-08-2024,Central,Grocery,Packaged Snacks,CUST1296,1,1711.51,1711.51,1173.06,538.45
ORD05861,09-08-2024,Central,Clothing,T-Shirt,CUST1220,4,1232.23,4928.92,3596.73,1332.19
ORD05862,19-07-2024,International,Home & Kitchen,Cookware Set,CUST0127,9,6926.41,62337.69,47219.03,15118.66
ORD05863,10-12-2023,International,Clothing,Formal Shirt,CUST0349,1,2383.38,2383.38,1853.42,529.96
ORD05864,23-02-2023,Central,Electronics,Laptop,CUST1767,7,58253.02,407771.14,345102.96,62668.18
ORD05865,30-12-2024,International,Clothing,Jacket,CUST1068,3,797.47,2392.41,1718.48,673.93
ORD05866,11-06-2024,Central,Home & Kitchen,Mixer Grinder,CUST0742,8,8439.58,67516.64,54212.55,13304.09
ORD05867,02-09-2024,International,Home & Kitchen,Bedsheet,CUST0728,6,5321.33,31927.98,27152.51,4775.47
ORD05868,15-06-2024,East,Home & Kitchen,Mixer Grinder,CUST0244,1,849.24,849.24,724.51,124.73
ORD05869,11-07-2024,North,Home & Kitchen,Bedsheet,CUST0009,10,3225.67,32256.7,21814.35,10442.35
ORD05870,12-07-2023,Central,Grocery,Rice Bag,CUST1786,5,874.62,4373.1,3083.26,1289.84
ORD05871,27-02-2023,South,Grocery,Rice Bag,CUST0712,8,696.97,5575.76,4340.57,1235.19
ORD05872,12-03-2024,International,Grocery,Packaged Snacks,CUST0846,3,788.65,2365.95,2048.28,317.67
ORD05873,21-04-2023,International,Home & Kitchen,Bedsheet,CUST1103,4,9233.38,36933.52,30918.3,6015.22
ORD05874,09-05-2023,West,Grocery,Soft Drink Pack,CUST1781,7,785.77,5500.39,4263.84,1236.55
ORD05875,06-12-2024,South,Clothing,Formal Shirt,CUST1214,6,2384.73,14308.38,12807.72,1500.66
ORD05876,22-11-2023,South,Home & Kitchen,Cookware Set,CUST0086,7,7802.41,54616.87,39962.95,14653.92
ORD05877,08-01-2023,East,Electronics,Laptop,CUST1509,9,48660.85,437947.65,373453.36,64494.29
ORD05878,29-01-2023,North,Home & Kitchen,LED Lamp,CUST0271,9,1573.62,14162.58,11974.83,2187.75
ORD05879,22-04-2023,East,Clothing,Formal Shirt,CUST1798,2,3668.32,7336.64,6400.57,936.07
ORD05880,03-11-2024,North,Grocery,Cooking Oil,CUST0513,3,1016.89,3050.67,2734.33,316.34
ORD05881,11-05-2023,Central,Home & Kitchen,LED Lamp,CUST1044,4,2031.46,8125.84,6083.89,2041.95
ORD05882,07-07-2023,East,Grocery,Rice Bag,CUST1513,6,602.95,3617.7,2382.94,1234.76
ORD05883,05-11-2024,West,Home & Kitchen,LED Lamp,CUST1956,5,1214.33,6071.65,4482.51,1589.14
ORD05884,09-12-2024,North,Clothing,Jeans,CUST0130,6,2121.07,12726.42,10895.92,1830.5
ORD05885,19-04-2024,East,Home & Kitchen,Mixer Grinder,CUST0838,8,3149.74,25197.92,21439.2,3758.72
ORD05886,30-12-2023,West,Grocery,Rice Bag,CUST0770,2,826,1652,1157.71,494.29
ORD05887,23-07-2023,South,Grocery,Spices Pack,CUST1667,6,1202.65,7215.9,4431.95,2783.95
ORD05888,31-07-2023,International,Clothing,Formal Shirt,CUST1031,9,3795.53,34159.77,25720.69,8439.08
ORD05889,12-09-2024,Central,Home & Kitchen,Mixer Grinder,CUST0852,5,6369.24,31846.2,23637.21,8208.99
ORD05890,03-10-2023,Central,Electronics,Headphones,CUST1777,1,42310.75,42310.75,26475.07,15835.68
ORD05891,14-03-2023,South,Home & Kitchen,Cookware Set,CUST1728,8,8763.88,70111.04,58785.79,11325.25
ORD05892,09-11-2024,East,Clothing,T-Shirt,CUST0937,4,4432.21,17728.84,12145.62,5583.22
ORD05893,31-08-2023,International,Electronics,Headphones,CUST1334,8,52339.56,418716.48,332346,86370.48
ORD05894,12-04-2023,South,Clothing,Jeans,CUST1833,4,1189.26,4757.04,2999.06,1757.98
ORD05895,15-11-2024,West,Home & Kitchen,LED Lamp,CUST1651,8,3109.84,24878.72,21351.19,3527.53
ORD05896,20-06-2023,International,Electronics,Headphones,CUST0901,9,32627.89,293651.01,241317.22,52333.79
ORD05897,14-10-2024,North,Clothing,T-Shirt,CUST0473,5,2114.33,10571.65,7574.87,2996.78
ORD05898,07-07-2023,East,Grocery,Rice Bag,CUST1126,5,350.17,1750.85,1381.15,369.7
ORD05899,16-03-2024,International,Electronics,Smartphone,CUST0338,2,20826.26,41652.52,27333.89,14318.63
ORD05900,27-03-2023,North,Electronics,Smartphone,CUST0319,9,58648.58,527837.22,472745.13,55092.09
ORD05901,20-04-2024,South,Clothing,Sneakers,CUST1537,4,2061.17,8244.68,6915.9,1328.78
ORD05902,21-02-2023,Central,Grocery,Cooking Oil,CUST1049,3,895.94,2687.82,2248.85,438.97
ORD05903,21-04-2023,International,Electronics,Headphones,CUST0721,2,5352.08,10704.16,6915.04,3789.12
ORD05904,12-02-2023,International,Clothing,T-Shirt,CUST1454,3,3737.37,11212.11,6786.92,4425.19
ORD05905,30-07-2023,North,Electronics,Smartphone,CUST0143,4,27745.25,110981,86078.13,24902.87
ORD05906,19-07-2023,North,Electronics,Headphones,CUST1733,9,10672.7,96054.3,61785.6,34268.7
ORD05907,18-09-2024,Central,Electronics,Smartwatch,CUST0657,6,58270.62,349623.72,291631.65,57992.07
ORD05908,26-01-2023,North,Grocery,Soft Drink Pack,CUST1173,10,1577.12,15771.2,11431.33,4339.87
ORD05909,26-10-2023,North,Home & Kitchen,Curtains,CUST1717,5,7480.58,37402.9,26241.06,11161.84
ORD05910,18-03-2023,International,Home & Kitchen,LED Lamp,CUST1079,9,9612.43,86511.87,53818.58,32693.29
ORD05911,17-05-2023,Central,Grocery,Packaged Snacks,CUST0471,8,874.21,6993.68,6286.06,707.62
ORD05912,20-01-2023,Central,Grocery,Cooking Oil,CUST0363,6,1465.21,8791.26,7796.12,995.14
ORD05913,15-03-2024,International,Clothing,Sneakers,CUST0650,3,1427.94,4283.82,2739.41,1544.41
ORD05914,30-07-2023,South,Electronics,Tablet,CUST0209,7,43341.63,303391.41,212326.5,91064.91
ORD05915,04-07-2024,South,Grocery,Spices Pack,CUST1209,10,126.75,1267.5,909.1,358.4
ORD05916,10-03-2024,International,Clothing,T-Shirt,CUST1089,6,1068.37,6410.22,4416.9,1993.32
ORD05917,26-07-2023,North,Home & Kitchen,Cookware Set,CUST0549,8,4712.38,37699.04,33187.99,4511.05
ORD05918,14-03-2024,East,Home & Kitchen,Cookware Set,CUST1136,6,911.25,5467.5,4463.68,1003.82
ORD05919,27-10-2024,South,Home & Kitchen,LED Lamp,CUST0263,10,5050.09,50500.9,44782.93,5717.97
ORD05920,11-02-2023,South,Home & Kitchen,Curtains,CUST1100,4,5609.68,22438.72,19350.07,3088.65
ORD05921,15-02-2024,International,Clothing,Formal Shirt,CUST1320,10,3297.23,32972.3,27247.07,5725.23
ORD05922,06-06-2024,International,Electronics,Smartphone,CUST1202,7,10521.27,73648.89,59588.59,14060.3
ORD05923,01-09-2024,East,Clothing,T-Shirt,CUST0766,7,1314.55,9201.85,7912.2,1289.65
ORD05924,02-03-2024,East,Electronics,Laptop,CUST0001,8,38730.59,309844.72,249500.9,60343.82
ORD05925,02-10-2023,Central,Home & Kitchen,LED Lamp,CUST0148,2,6855.33,13710.66,9002.64,4708.02
ORD05926,23-03-2024,International,Grocery,Cooking Oil,CUST0876,6,149.21,895.26,711.23,184.03
ORD05927,04-01-2024,South,Grocery,Cooking Oil,CUST1695,3,1126.7,3380.1,2550.29,829.81
ORD05928,08-08-2023,West,Grocery,Rice Bag,CUST1860,8,1591.47,12731.76,11389.43,1342.33
ORD05929,30-07-2024,West,Electronics,Smartwatch,CUST0986,4,8800.55,35202.2,26506.89,8695.31
ORD05930,20-08-2023,North,Home & Kitchen,Cookware Set,CUST1804,4,4601.19,18404.76,11255.18,7149.58
ORD05931,24-11-2023,South,Clothing,T-Shirt,CUST1686,2,1969.3,3938.6,2675.32,1263.28
ORD05932,18-03-2024,West,Grocery,Cooking Oil,CUST1153,6,1835.96,11015.76,9641.15,1374.61
ORD05933,21-02-2023,South,Electronics,Headphones,CUST1662,6,15219.13,91314.78,81152.07,10162.71
ORD05934,11-01-2024,International,Grocery,Cooking Oil,CUST0513,1,704.88,704.88,576.98,127.9
ORD05935,20-09-2023,South,Clothing,Jacket,CUST1923,8,4543,36344,22426.4,13917.6
ORD05936,24-09-2023,West,Home & Kitchen,Cookware Set,CUST0629,3,3842.01,11526.03,6997.02,4529.01
ORD05937,25-12-2023,South,Clothing,Formal Shirt,CUST0972,1,2891.06,2891.06,2150.6,740.46
ORD05938,13-11-2023,East,Home & Kitchen,Bedsheet,CUST1526,10,1103.93,11039.3,9934.28,1105.02
ORD05939,20-11-2023,North,Home & Kitchen,Mixer Grinder,CUST1173,1,9861.1,9861.1,8488.33,1372.77
ORD05940,27-10-2024,Central,Home & Kitchen,Bedsheet,CUST1293,1,8389.51,8389.51,7382.2,1007.31
ORD05941,13-10-2024,West,Grocery,Rice Bag,CUST1725,5,1305.36,6526.8,5137,1389.8
ORD05942,16-07-2024,International,Clothing,T-Shirt,CUST0653,5,773.4,3867,3316.87,550.13
ORD05943,20-09-2024,Central,Grocery,Spices Pack,CUST1129,1,242.25,242.25,168.58,73.67
ORD05944,25-02-2024,North,Clothing,Jacket,CUST0466,5,2952.38,14761.9,8978.32,5783.58
ORD05945,15-02-2023,East,Electronics,Laptop,CUST0764,7,20678.54,144749.78,126724.84,18024.94
ORD05946,22-08-2024,East,Electronics,Laptop,CUST1020,5,39253.42,196267.1,130621.48,65645.62
ORD05947,20-12-2024,East,Clothing,Jacket,CUST0929,9,3191.87,28726.83,23514.23,5212.6
ORD05948,26-09-2023,East,Clothing,Sneakers,CUST1926,4,4273.93,17095.72,13637.09,3458.63
ORD05949,23-08-2024,West,Clothing,Jeans,CUST1305,9,1766.2,15895.8,10291.72,5604.08
ORD05950,16-01-2024,West,Clothing,T-Shirt,CUST1431,8,3100.39,24803.12,16338.65,8464.47
ORD05951,28-04-2023,South,Home & Kitchen,Curtains,CUST1880,1,7951.74,7951.74,5556.05,2395.69
ORD05952,19-07-2024,International,Grocery,Spices Pack,CUST1637,4,1032.47,4129.88,3415.74,714.14
ORD05953,26-04-2023,South,Home & Kitchen,LED Lamp,CUST0794,7,8441.92,59093.44,36151.79,22941.65
ORD05954,21-09-2024,International,Grocery,Soft Drink Pack,CUST0900,1,349.42,349.42,252.32,97.1
ORD05955,17-09-2023,North,Grocery,Rice Bag,CUST1382,8,1494.41,11955.28,9558.65,2396.63
ORD05956,16-03-2023,South,Grocery,Soft Drink Pack,CUST0675,2,1891.67,3783.34,2464.62,1318.72
ORD05957,24-04-2024,North,Home & Kitchen,LED Lamp,CUST1009,8,3853.33,30826.64,19600.35,11226.29
ORD05958,01-11-2023,North,Clothing,Jeans,CUST1227,4,2148.51,8594.04,6162.47,2431.57
ORD05959,07-01-2023,North,Home & Kitchen,Curtains,CUST1636,8,1568.66,12549.28,8608.4,3940.88
ORD05960,01-01-2024,East,Home & Kitchen,Bedsheet,CUST0281,1,6701.73,6701.73,5326.06,1375.67
ORD05961,25-09-2024,Central,Grocery,Spices Pack,CUST0916,5,1149.66,5748.3,5120.99,627.31
ORD05962,06-06-2024,Central,Electronics,Headphones,CUST1281,9,7219.02,64971.18,39069.81,25901.37
ORD05963,14-12-2023,West,Electronics,Smartwatch,CUST1118,7,46371.66,324601.62,282635.17,41966.45
ORD05964,13-03-2024,North,Home & Kitchen,LED Lamp,CUST0324,3,8429.42,25288.26,18459.59,6828.67
ORD05965,03-08-2023,East,Grocery,Soft Drink Pack,CUST0791,4,1823.53,7294.12,5829.48,1464.64
ORD05966,04-03-2024,South,Home & Kitchen,Cookware Set,CUST1763,10,5820.75,58207.5,49785.35,8422.15
ORD05967,12-05-2024,South,Home & Kitchen,Cookware Set,CUST1386,7,4963.74,34746.18,26825.36,7920.82
ORD05968,23-06-2024,West,Clothing,Formal Shirt,CUST1686,6,4442.62,26655.72,16771.61,9884.11
ORD05969,02-01-2024,West,Grocery,Spices Pack,CUST1375,4,857.52,3430.08,2202.72,1227.36
ORD05970,09-11-2023,North,Electronics,Laptop,CUST1086,3,41049.37,123148.11,103048.37,20099.74
ORD05971,21-06-2024,North,Electronics,Laptop,CUST1665,2,38844.92,77689.84,51953.49,25736.35
ORD05972,23-02-2023,South,Electronics,Headphones,CUST0187,10,25468.86,254688.6,196291.38,58397.22
ORD05973,24-06-2024,South,Home & Kitchen,LED Lamp,CUST1604,9,1599.39,14394.51,10485.31,3909.2
ORD05974,11-04-2024,South,Grocery,Soft Drink Pack,CUST0915,3,140.69,422.07,291.69,130.38
ORD05975,13-06-2023,South,Clothing,Sneakers,CUST0542,7,2427.07,16989.49,14204.75,2784.74
ORD05976,30-11-2023,Central,Electronics,Laptop,CUST0897,1,31466.09,31466.09,25782.21,5683.88
ORD05977,30-06-2024,North,Grocery,Spices Pack,CUST1328,8,1663.09,13304.72,10561.72,2743
ORD05978,14-12-2023,North,Electronics,Laptop,CUST1811,1,27792.64,27792.64,19782.84,8009.8
ORD05979,30-09-2023,South,Clothing,Jacket,CUST0639,2,1765.22,3530.44,2358.13,1172.31
ORD05980,20-12-2024,East,Grocery,Packaged Snacks,CUST0436,1,977.98,977.98,738.15,239.83
ORD05981,18-02-2024,South,Home & Kitchen,LED Lamp,CUST0213,4,2989.51,11958.04,10106.11,1851.93
ORD05982,14-05-2024,International,Home & Kitchen,LED Lamp,CUST1430,2,1640.52,3281.04,2535.26,745.78
ORD05983,03-04-2023,West,Electronics,Smartphone,CUST0818,1,11217.37,11217.37,9995.15,1222.22
ORD05984,15-11-2024,International,Electronics,Laptop,CUST0962,1,22553.5,22553.5,13636.55,8916.95
ORD05985,20-03-2023,East,Grocery,Cooking Oil,CUST1158,2,124.09,248.18,223.24,24.94
ORD05986,13-09-2024,West,Clothing,Jeans,CUST0960,6,1490.91,8945.46,7222.77,1722.69
ORD05987,05-08-2023,East,Electronics,Smartphone,CUST0917,2,48313.77,96627.54,82114.3,14513.24
ORD05988,24-12-2023,West,Grocery,Cooking Oil,CUST0993,2,545.77,1091.54,764.61,326.93
ORD05989,09-09-2024,South,Clothing,Sneakers,CUST0915,8,998.28,7986.24,6009.66,1976.58
ORD05990,21-05-2024,South,Electronics,Smartwatch,CUST1243,5,57199.43,285997.15,239979.29,46017.86
ORD05991,12-07-2024,East,Electronics,Headphones,CUST0421,8,39235.86,313886.88,259959.49,53927.39
ORD05992,30-06-2023,West,Grocery,Rice Bag,CUST0319,8,214.05,1712.4,1199.04,513.36
ORD05993,29-07-2024,Central,Electronics,Headphones,CUST1181,2,8423.42,16846.84,11747.69,5099.15
ORD05994,03-09-2023,East,Home & Kitchen,Cookware Set,CUST0188,7,6431.52,45020.64,35964.44,9056.2
ORD05995,01-09-2023,East,Clothing,Jeans,CUST1500,9,2930.58,26375.22,23212.77,3162.45
ORD05996,20-05-2024,International,Clothing,T-Shirt,CUST0162,8,807.69,6461.52,4727.48,1734.04
ORD05997,26-02-2024,North,Home & Kitchen,Cookware Set,CUST0129,9,2863.7,25773.3,18192.92,7580.38
ORD05998,16-11-2023,East,Grocery,Soft Drink Pack,CUST0304,8,1865.18,14921.44,12957.87,1963.57
ORD05999,28-03-2023,Central,Home & Kitchen,Mixer Grinder,CUST1113,4,6062.5,24250,19519.23,4730.77
ORD06000,05-08-2023,South,Home & Kitchen,LED Lamp,CUST1919,10,4850.99,48509.9,34756.51,13753.39
ORD06001,04-05-2024,West,Clothing,Formal Shirt,CUST0917,7,1625.7,11379.9,7023.48,4356.42
ORD06002,02-06-2024,North,Grocery,Cooking Oil,CUST1186,9,354.03,3186.27,2601.42,584.85
ORD06003,05-10-2023,West,Electronics,Tablet,CUST0922,9,27144.74,244302.66,172444.93,71857.73
ORD06004,22-12-2024,South,Home & Kitchen,LED Lamp,CUST1060,4,9285.77,37143.08,23072.16,14070.92
ORD06005,18-06-2023,East,Home & Kitchen,LED Lamp,CUST1251,7,1248.14,8736.98,6847.06,1889.92
ORD06006,26-11-2023,International,Grocery,Soft Drink Pack,CUST0151,6,1982.86,11897.16,8291.16,3606
ORD06007,11-10-2024,Central,Home & Kitchen,LED Lamp,CUST0593,3,2711.88,8135.64,5707.45,2428.19
ORD06008,16-03-2024,North,Grocery,Soft Drink Pack,CUST0047,10,876.66,8766.6,6520.17,2246.43
ORD06009,26-01-2024,Central,Electronics,Laptop,CUST1740,6,7477.82,44866.92,36577.42,8289.5
ORD06010,10-05-2024,Central,Grocery,Packaged Snacks,CUST0940,8,1211.09,9688.72,6616.42,3072.3
ORD06011,16-01-2024,Central,Electronics,Headphones,CUST0660,2,31595.54,63191.08,39449.17,23741.91
ORD06012,02-11-2023,Central,Grocery,Packaged Snacks,CUST0231,3,1366.74,4100.22,2982.2,1118.02
ORD06013,03-11-2024,South,Home & Kitchen,Curtains,CUST1563,8,5792.64,46341.12,28568.26,17772.86
ORD06014,27-05-2024,Central,Electronics,Laptop,CUST1002,4,26899.78,107599.12,87067.12,20532
ORD06015,07-07-2023,International,Home & Kitchen,LED Lamp,CUST1725,4,7587.36,30349.44,26943.41,3406.03
ORD06016,30-05-2024,Central,Electronics,Tablet,CUST0165,2,6376.16,12752.32,10171.6,2580.72
ORD06017,05-10-2024,South,Grocery,Rice Bag,CUST0724,10,1127.96,11279.6,7699.65,3579.95
ORD06018,02-03-2024,West,Grocery,Cooking Oil,CUST0820,1,316.36,316.36,207.06,109.3
ORD06019,16-05-2024,South,Grocery,Soft Drink Pack,CUST1611,7,928.42,6498.94,4353.22,2145.72
ORD06020,30-12-2024,International,Clothing,Sneakers,CUST1628,4,4060.06,16240.24,10823.84,5416.4
ORD06021,17-09-2023,International,Clothing,Sneakers,CUST1598,6,1141.07,6846.42,4752.44,2093.98
ORD06022,27-05-2024,East,Electronics,Smartwatch,CUST1090,8,56469.57,451756.56,284247.04,167509.52
ORD06023,12-03-2023,South,Clothing,Jeans,CUST1944,7,4498.27,31487.89,27354.02,4133.87
ORD06024,22-04-2024,West,Grocery,Soft Drink Pack,CUST1104,7,888.32,6218.24,5382.11,836.13
ORD06025,27-06-2023,East,Clothing,Jeans,CUST0140,6,526.89,3161.34,2480.3,681.04
ORD06026,01-04-2024,East,Clothing,Jeans,CUST0400,4,4053.85,16215.4,10030.46,6184.94
ORD06027,08-07-2023,North,Home & Kitchen,Mixer Grinder,CUST1956,4,8904.24,35616.96,29960.99,5655.97
ORD06028,18-10-2023,Central,Electronics,Smartwatch,CUST0130,9,14610.6,131495.4,81334.71,50160.69
ORD06029,03-06-2024,East,Electronics,Smartphone,CUST0985,5,55390.57,276952.85,175013.81,101939.04
ORD06030,19-10-2023,East,Electronics,Headphones,CUST0766,9,55275.35,497478.15,347035.24,150442.91
ORD06031,26-09-2024,International,Clothing,Sneakers,CUST0446,9,2620.81,23587.29,17205.54,6381.75
ORD06032,10-10-2023,West,Grocery,Soft Drink Pack,CUST1856,4,1616.27,6465.08,4565.42,1899.66
ORD06033,27-06-2024,East,Home & Kitchen,Cookware Set,CUST0029,2,4893.52,9787.04,6357.36,3429.68
ORD06034,12-01-2024,West,Electronics,Laptop,CUST1226,2,36022.54,72045.08,45650.57,26394.51
ORD06035,19-10-2024,Central,Clothing,T-Shirt,CUST1261,9,1939.28,17453.52,14972.06,2481.46
ORD06036,05-06-2023,International,Grocery,Soft Drink Pack,CUST1623,9,402.99,3626.91,2571.31,1055.6
ORD06037,22-05-2024,North,Home & Kitchen,Curtains,CUST1632,3,7668.14,23004.42,15311.28,7693.14
ORD06038,17-02-2024,North,Home & Kitchen,LED Lamp,CUST0799,5,812.81,4064.05,3032.18,1031.87
ORD06039,11-06-2024,Central,Electronics,Smartwatch,CUST1363,5,36875.4,184377,112663.02,71713.98
ORD06040,21-12-2023,Central,Electronics,Headphones,CUST1423,2,52557.73,105115.46,81998.93,23116.53
ORD06041,12-07-2024,International,Grocery,Rice Bag,CUST1463,2,520.43,1040.86,702.11,338.75
ORD06042,06-07-2023,International,Clothing,Jeans,CUST0289,10,1998.05,19980.5,15573.98,4406.52
ORD06043,31-01-2023,South,Grocery,Rice Bag,CUST1276,1,1216.22,1216.22,953.81,262.41
ORD06044,17-09-2023,East,Electronics,Smartwatch,CUST0977,2,18577.86,37155.72,31313.62,5842.1
ORD06045,25-02-2024,East,Grocery,Packaged Snacks,CUST1716,7,1710.23,11971.61,8008.67,3962.94
ORD06046,12-06-2024,East,Clothing,Formal Shirt,CUST0100,1,2149.71,2149.71,1588.72,560.99
ORD06047,04-07-2024,West,Home & Kitchen,Curtains,CUST1940,1,6150.85,6150.85,5465.44,685.41
ORD06048,31-10-2023,South,Home & Kitchen,Bedsheet,CUST1609,9,2880.31,25922.79,21208.41,4714.38
ORD06049,08-02-2023,East,Home & Kitchen,Curtains,CUST0422,2,1180.75,2361.5,2107.88,253.62
ORD06050,03-05-2024,West,Home & Kitchen,LED Lamp,CUST0643,4,2398.04,9592.16,8423.93,1168.23
ORD06051,05-10-2024,West,Electronics,Tablet,CUST0694,3,7540.94,22622.82,17718.75,4904.07
ORD06052,25-06-2024,North,Electronics,Tablet,CUST0706,4,30773.21,123092.84,83602.09,39490.75
ORD06053,31-10-2024,West,Clothing,Formal Shirt,CUST0018,7,3139.87,21979.09,18178.41,3800.68
ORD06054,05-10-2023,Central,Clothing,Formal Shirt,CUST0471,10,701.04,7010.4,5674.47,1335.93
ORD06055,22-07-2023,International,Clothing,T-Shirt,CUST1662,2,907.17,1814.34,1409.14,405.2
ORD06056,07-03-2023,West,Clothing,Formal Shirt,CUST0723,2,2684.86,5369.72,4345.98,1023.74
ORD06057,18-04-2023,Central,Grocery,Packaged Snacks,CUST1031,9,1618.44,14565.96,11420.82,3145.14
ORD06058,25-09-2023,Central,Clothing,Sneakers,CUST0419,6,3326.04,19956.24,15083.2,4873.04
ORD06059,10-08-2023,North,Home & Kitchen,Curtains,CUST0380,7,1763.33,12343.31,8946.27,3397.04
ORD06060,13-06-2024,North,Home & Kitchen,Mixer Grinder,CUST0508,5,8965.39,44826.95,27497.41,17329.54
ORD06061,31-03-2023,West,Home & Kitchen,Cookware Set,CUST0114,5,9240.54,46202.7,39720.76,6481.94
ORD06062,23-11-2024,North,Grocery,Spices Pack,CUST0852,4,717.42,2869.68,2466.96,402.72
ORD06063,12-09-2023,North,Clothing,Formal Shirt,CUST0511,8,3272.08,26176.64,20371.03,5805.61
ORD06064,30-03-2024,International,Home & Kitchen,Curtains,CUST1620,7,5329.41,37305.87,25381.62,11924.25
ORD06065,10-09-2023,East,Home & Kitchen,Mixer Grinder,CUST0851,10,9466.62,94666.2,57598.64,37067.56
ORD06066,14-09-2023,West,Home & Kitchen,LED Lamp,CUST1897,2,5480.49,10960.98,6581.29,4379.69
